session,block,trial,stimulus_group,delay,feedback_optimal,stimulus_left,stimulus_middle,stimulus_right,optimal_action,feedback_left,feedback_middle,feedback_right,feedback_common,valence,appearance,stimulus_group_id,optimal_side,n_stimuli,optimal_right,present_pavlovian,n_groups,early_stop
wk2,1,64,6,11,1.0,laser_pointer_1.jpg,laser_pointer_1.jpg,laser_pointer_1.jpg,3,0.01,0.01,1.0,true,1,10,6,right,1,,false,14,false
wk2,1,65,7,6,1.0,basketball_1.jpg,basketball_1.jpg,basketball_1.jpg,1,1.0,0.01,0.01,true,1,12,7,left,1,,false,14,false
wk2,1,66,11,0,1.0,hot_chocolate_1.jpg,hot_chocolate_1.jpg,hot_chocolate_1.jpg,2,0.01,1.0,0.01,true,1,1,11,middle,1,,false,14,false
wk2,1,67,11,1,1.0,hot_chocolate_1.jpg,hot_chocolate_1.jpg,hot_chocolate_1.jpg,2,0.01,1.0,0.01,true,1,2,11,middle,1,,false,14,false
wk2,1,68,6,4,1.0,laser_pointer_1.jpg,laser_pointer_1.jpg,laser_pointer_1.jpg,3,0.01,0.01,1.0,true,1,11,6,right,1,,false,14,false
wk2,1,69,8,8,0.5,meerkat_1.jpg,meerkat_1.jpg,meerkat_1.jpg,3,0.01,0.01,0.5,true,1,11,8,right,1,,false,14,false
wk2,1,70,10,7,1.0,candy_cane_1.jpg,candy_cane_1.jpg,candy_cane_1.jpg,1,1.0,0.01,0.01,true,1,3,10,left,1,,false,14,false
wk2,1,71,9,9,1.0,raccoon_1.jpg,raccoon_1.jpg,raccoon_1.jpg,2,0.01,1.0,0.01,true,1,11,9,middle,1,,false,14,false
wk2,1,72,6,4,1.0,laser_pointer_1.jpg,laser_pointer_1.jpg,laser_pointer_1.jpg,3,0.01,0.01,1.0,true,1,12,6,right,1,,false,14,false
wk2,1,73,12,0,1.0,pendulum_1.jpg,pendulum_1.jpg,pendulum_1.jpg,2,0.01,1.0,0.01,true,1,1,12,middle,1,,false,14,false
wk2,1,74,12,1,1.0,pendulum_1.jpg,pendulum_1.jpg,pendulum_1.jpg,2,0.01,1.0,0.01,true,1,2,12,middle,1,,false,14,false
wk2,1,75,10,5,1.0,candy_cane_1.jpg,candy_cane_1.jpg,candy_cane_1.jpg,1,1.0,0.01,0.01,true,1,4,10,left,1,,false,14,false
wk2,1,76,11,9,1.0,hot_chocolate_1.jpg,hot_chocolate_1.jpg,hot_chocolate_1.jpg,2,0.01,1.0,0.01,true,1,3,11,middle,1,,false,14,false
wk2,1,77,8,8,1.0,meerkat_1.jpg,meerkat_1.jpg,meerkat_1.jpg,3,0.01,0.01,1.0,true,1,12,8,right,1,,false,14,false
wk2,1,78,13,0,1.0,kayak_1.jpg,kayak_1.jpg,kayak_1.jpg,3,0.01,0.01,1.0,true,1,1,13,right,1,,false,14,false
wk2,1,79,9,8,1.0,raccoon_1.jpg,raccoon_1.jpg,raccoon_1.jpg,2,0.01,1.0,0.01,true,1,12,9,middle,1,,false,14,false
wk2,1,80,14,0,1.0,potato_1.jpg,potato_1.jpg,potato_1.jpg,2,0.01,1.0,0.01,true,1,1,14,middle,1,,false,14,false
wk2,1,81,14,1,1.0,potato_1.jpg,potato_1.jpg,potato_1.jpg,2,0.01,1.0,0.01,true,1,2,14,middle,1,,false,14,false
wk2,1,82,13,4,0.5,kayak_1.jpg,kayak_1.jpg,kayak_1.jpg,3,0.01,0.01,0.5,true,1,2,13,right,1,,false,14,false
wk2,1,83,13,1,1.0,kayak_1.jpg,kayak_1.jpg,kayak_1.jpg,3,0.01,0.01,1.0,true,1,3,13,right,1,,false,14,false
wk2,1,84,14,3,0.5,potato_1.jpg,potato_1.jpg,potato_1.jpg,2,0.01,0.5,0.01,true,1,3,14,middle,1,,false,14,false
wk2,1,85,11,9,1.0,hot_chocolate_1.jpg,hot_chocolate_1.jpg,hot_chocolate_1.jpg,2,0.01,1.0,0.01,true,1,4,11,middle,1,,false,14,false
wk2,1,86,10,11,1.0,candy_cane_1.jpg,candy_cane_1.jpg,candy_cane_1.jpg,1,1.0,0.01,0.01,true,1,5,10,left,1,,false,14,false
wk2,1,87,13,4,1.0,kayak_1.jpg,kayak_1.jpg,kayak_1.jpg,3,0.01,0.01,1.0,true,1,4,13,right,1,,false,14,false
wk2,1,88,14,4,1.0,potato_1.jpg,potato_1.jpg,potato_1.jpg,2,0.01,1.0,0.01,true,1,4,14,middle,1,,false,14,false
wk2,1,89,14,1,1.0,potato_1.jpg,potato_1.jpg,potato_1.jpg,2,0.01,1.0,0.01,true,1,5,14,middle,1,,false,14,false
wk2,1,90,11,5,1.0,hot_chocolate_1.jpg,hot_chocolate_1.jpg,hot_chocolate_1.jpg,2,0.01,1.0,0.01,true,1,5,11,middle,1,,false,14,false
wk2,1,91,10,5,1.0,candy_cane_1.jpg,candy_cane_1.jpg,candy_cane_1.jpg,1,1.0,0.01,0.01,true,1,6,10,left,1,,false,14,false
wk2,1,92,13,5,0.5,kayak_1.jpg,kayak_1.jpg,kayak_1.jpg,3,0.01,0.01,0.5,true,1,5,13,right,1,,false,14,false
wk2,1,93,14,4,1.0,potato_1.jpg,potato_1.jpg,potato_1.jpg,2,0.01,1.0,0.01,true,1,6,14,middle,1,,false,14,false
wk2,1,94,11,4,0.5,hot_chocolate_1.jpg,hot_chocolate_1.jpg,hot_chocolate_1.jpg,2,0.01,0.5,0.01,true,1,6,11,middle,1,,false,14,false
wk2,1,95,14,2,0.5,potato_1.jpg,potato_1.jpg,potato_1.jpg,2,0.01,0.5,0.01,true,1,7,14,middle,1,,false,14,false
wk2,1,96,13,4,1.0,kayak_1.jpg,kayak_1.jpg,kayak_1.jpg,3,0.01,0.01,1.0,true,1,6,13,right,1,,false,14,false
wk2,1,97,11,3,1.0,hot_chocolate_1.jpg,hot_chocolate_1.jpg,hot_chocolate_1.jpg,2,0.01,1.0,0.01,true,1,7,11,middle,1,,false,14,false
wk2,1,98,11,1,1.0,hot_chocolate_1.jpg,hot_chocolate_1.jpg,hot_chocolate_1.jpg,2,0.01,1.0,0.01,true,1,8,11,middle,1,,false,14,false
wk2,1,99,10,8,1.0,candy_cane_1.jpg,candy_cane_1.jpg,candy_cane_1.jpg,1,1.0,0.01,0.01,true,1,7,10,left,1,,false,14,false
wk2,1,100,14,5,1.0,potato_1.jpg,potato_1.jpg,potato_1.jpg,2,0.01,1.0,0.01,true,1,8,14,middle,1,,false,14,false
wk2,1,101,11,3,1.0,hot_chocolate_1.jpg,hot_chocolate_1.jpg,hot_chocolate_1.jpg,2,0.01,1.0,0.01,true,1,9,11,middle,1,,false,14,false
wk2,1,102,14,2,1.0,potato_1.jpg,potato_1.jpg,potato_1.jpg,2,0.01,1.0,0.01,true,1,9,14,middle,1,,false,14,false
wk2,1,103,11,2,1.0,hot_chocolate_1.jpg,hot_chocolate_1.jpg,hot_chocolate_1.jpg,2,0.01,1.0,0.01,true,1,10,11,middle,1,,false,14,false
wk2,1,104,13,8,1.0,kayak_1.jpg,kayak_1.jpg,kayak_1.jpg,3,0.01,0.01,1.0,true,1,7,13,right,1,,false,14,false
wk2,1,105,11,2,1.0,hot_chocolate_1.jpg,hot_chocolate_1.jpg,hot_chocolate_1.jpg,2,0.01,1.0,0.01,true,1,11,11,middle,1,,false,14,false
wk2,1,106,14,4,1.0,potato_1.jpg,potato_1.jpg,potato_1.jpg,2,0.01,1.0,0.01,true,1,10,14,middle,1,,false,14,false
wk2,1,107,13,3,1.0,kayak_1.jpg,kayak_1.jpg,kayak_1.jpg,3,0.01,0.01,1.0,true,1,8,13,right,1,,false,14,false
wk2,1,108,11,3,0.5,hot_chocolate_1.jpg,hot_chocolate_1.jpg,hot_chocolate_1.jpg,2,0.01,0.5,0.01,true,1,12,11,middle,1,,false,14,false
wk4,1,1,1,1,1.0,tee_1.jpg,tee_1.jpg,tee_1.jpg,1,1.0,0.01,0.01,true,1,1,1,left,1,,false,14,false
wk4,1,2,1,1,0.5,tee_1.jpg,tee_1.jpg,tee_1.jpg,1,0.5,0.01,0.01,true,1,2,1,left,1,,false,14,false
wk4,1,3,1,1,1.0,tee_1.jpg,tee_1.jpg,tee_1.jpg,1,1.0,0.01,0.01,true,1,3,1,left,1,,false,14,false
wk4,1,4,1,1,1.0,tee_1.jpg,tee_1.jpg,tee_1.jpg,1,1.0,0.01,0.01,true,1,4,1,left,1,,false,14,false
wk4,1,5,2,0,1.0,nail_clippers_1.jpg,nail_clippers_1.jpg,nail_clippers_1.jpg,2,0.01,1.0,0.01,true,1,1,2,middle,1,,false,14,false
wk4,1,6,3,0,0.5,smoke_alarm_1.jpg,smoke_alarm_1.jpg,smoke_alarm_1.jpg,1,0.5,0.01,0.01,true,1,1,3,left,1,,false,14,false
wk4,1,7,3,1,1.0,smoke_alarm_1.jpg,smoke_alarm_1.jpg,smoke_alarm_1.jpg,1,1.0,0.01,0.01,true,1,2,3,left,1,,false,14,false
wk4,1,8,4,0,1.0,chickpea_1.jpg,chickpea_1.jpg,chickpea_1.jpg,3,0.01,0.01,1.0,true,1,1,4,right,1,,false,14,false
wk4,1,9,2,4,1.0,nail_clippers_1.jpg,nail_clippers_1.jpg,nail_clippers_1.jpg,2,0.01,1.0,0.01,true,1,2,2,middle,1,,false,14,false
wk4,1,10,5,0,1.0,candy_bar_1.jpg,candy_bar_1.jpg,candy_bar_1.jpg,1,1.0,0.01,0.01,true,1,1,5,left,1,,false,14,false
wk4,1,11,6,0,1.0,gingerbread_man_1.jpg,gingerbread_man_1.jpg,gingerbread_man_1.jpg,3,0.01,0.01,1.0,true,1,1,6,right,1,,false,14,false
wk4,1,12,3,5,1.0,smoke_alarm_1.jpg,smoke_alarm_1.jpg,smoke_alarm_1.jpg,1,1.0,0.01,0.01,true,1,3,3,left,1,,false,14,false
wk4,1,13,7,0,1.0,cow_1.jpg,cow_1.jpg,cow_1.jpg,2,0.01,1.0,0.01,true,1,1,7,middle,1,,false,14,false
wk4,1,14,4,6,1.0,chickpea_1.jpg,chickpea_1.jpg,chickpea_1.jpg,3,0.01,0.01,1.0,true,1,2,4,right,1,,false,14,false
wk4,1,15,8,0,1.0,cello_1.jpg,cello_1.jpg,cello_1.jpg,1,1.0,0.01,0.01,true,1,1,8,left,1,,false,14,false
wk4,1,16,9,0,1.0,touchpad_1.jpg,touchpad_1.jpg,touchpad_1.jpg,3,0.01,0.01,1.0,true,1,1,9,right,1,,false,14,false
wk4,1,17,6,6,0.5,gingerbread_man_1.jpg,gingerbread_man_1.jpg,gingerbread_man_1.jpg,3,0.01,0.01,0.5,true,1,2,6,right,1,,false,14,false
wk4,1,18,8,3,1.0,cello_1.jpg,cello_1.jpg,cello_1.jpg,1,1.0,0.01,0.01,true,1,2,8,left,1,,false,14,false
wk4,1,19,3,7,1.0,smoke_alarm_1.jpg,smoke_alarm_1.jpg,smoke_alarm_1.jpg,1,1.0,0.01,0.01,true,1,4,3,left,1,,false,14,false
wk4,1,20,6,3,1.0,gingerbread_man_1.jpg,gingerbread_man_1.jpg,gingerbread_man_1.jpg,3,0.01,0.01,1.0,true,1,3,6,right,1,,false,14,false
wk4,1,21,9,5,1.0,touchpad_1.jpg,touchpad_1.jpg,touchpad_1.jpg,3,0.01,0.01,1.0,true,1,2,9,right,1,,false,14,false
wk4,1,22,7,9,1.0,cow_1.jpg,cow_1.jpg,cow_1.jpg,2,0.01,1.0,0.01,true,1,2,7,middle,1,,false,14,false
wk4,1,23,8,5,1.0,cello_1.jpg,cello_1.jpg,cello_1.jpg,1,1.0,0.01,0.01,true,1,3,8,left,1,,false,14,false
wk4,1,24,6,4,1.0,gingerbread_man_1.jpg,gingerbread_man_1.jpg,gingerbread_man_1.jpg,3,0.01,0.01,1.0,true,1,4,6,right,1,,false,14,false
wk4,1,25,7,3,0.5,cow_1.jpg,cow_1.jpg,cow_1.jpg,2,0.01,0.5,0.01,true,1,3,7,middle,1,,false,14,false
wk4,1,26,9,5,1.0,touchpad_1.jpg,touchpad_1.jpg,touchpad_1.jpg,3,0.01,0.01,1.0,true,1,3,9,right,1,,false,14,false
wk4,1,27,8,4,1.0,cello_1.jpg,cello_1.jpg,cello_1.jpg,1,1.0,0.01,0.01,true,1,4,8,left,1,,false,14,false
wk4,1,28,9,2,0.5,touchpad_1.jpg,touchpad_1.jpg,touchpad_1.jpg,3,0.01,0.01,0.5,true,1,4,9,right,1,,false,14,false
wk4,1,29,6,5,1.0,gingerbread_man_1.jpg,gingerbread_man_1.jpg,gingerbread_man_1.jpg,3,0.01,0.01,1.0,true,1,5,6,right,1,,false,14,false
wk4,1,30,3,11,1.0,smoke_alarm_1.jpg,smoke_alarm_1.jpg,smoke_alarm_1.jpg,1,1.0,0.01,0.01,true,1,5,3,left,1,,false,14,false
wk4,1,31,7,6,1.0,cow_1.jpg,cow_1.jpg,cow_1.jpg,2,0.01,1.0,0.01,true,1,4,7,middle,1,,false,14,false
wk4,1,32,8,5,1.0,cello_1.jpg,cello_1.jpg,cello_1.jpg,1,1.0,0.01,0.01,true,1,5,8,left,1,,false,14,false
wk4,1,33,7,2,0.5,cow_1.jpg,cow_1.jpg,cow_1.jpg,2,0.01,0.5,0.01,true,1,5,7,middle,1,,false,14,false
wk4,1,34,9,6,1.0,touchpad_1.jpg,touchpad_1.jpg,touchpad_1.jpg,3,0.01,0.01,1.0,true,1,5,9,right,1,,false,14,false
wk4,1,35,6,6,0.5,gingerbread_man_1.jpg,gingerbread_man_1.jpg,gingerbread_man_1.jpg,3,0.01,0.01,0.5,true,1,6,6,right,1,,false,14,false
wk4,1,36,3,6,1.0,smoke_alarm_1.jpg,smoke_alarm_1.jpg,smoke_alarm_1.jpg,1,1.0,0.01,0.01,true,1,6,3,left,1,,false,14,false
wk4,1,37,3,1,0.5,smoke_alarm_1.jpg,smoke_alarm_1.jpg,smoke_alarm_1.jpg,1,0.5,0.01,0.01,true,1,7,3,left,1,,false,14,false
wk4,1,38,8,6,1.0,cello_1.jpg,cello_1.jpg,cello_1.jpg,1,1.0,0.01,0.01,true,1,6,8,left,1,,false,14,false
wk4,1,39,3,2,1.0,smoke_alarm_1.jpg,smoke_alarm_1.jpg,smoke_alarm_1.jpg,1,1.0,0.01,0.01,true,1,8,3,left,1,,false,14,false
wk4,1,40,8,2,1.0,cello_1.jpg,cello_1.jpg,cello_1.jpg,1,1.0,0.01,0.01,true,1,7,8,left,1,,false,14,false
wk4,1,41,7,8,1.0,cow_1.jpg,cow_1.jpg,cow_1.jpg,2,0.01,1.0,0.01,true,1,6,7,middle,1,,false,14,false
wk4,1,42,3,3,1.0,smoke_alarm_1.jpg,smoke_alarm_1.jpg,smoke_alarm_1.jpg,1,1.0,0.01,0.01,true,1,9,3,left,1,,false,14,false
wk4,1,43,9,9,1.0,touchpad_1.jpg,touchpad_1.jpg,touchpad_1.jpg,3,0.01,0.01,1.0,true,1,6,9,right,1,,false,14,false
wk4,1,44,6,9,1.0,gingerbread_man_1.jpg,gingerbread_man_1.jpg,gingerbread_man_1.jpg,3,0.01,0.01,1.0,true,1,7,6,right,1,,false,14,false
wk4,1,45,9,2,1.0,touchpad_1.jpg,touchpad_1.jpg,touchpad_1.jpg,3,0.01,0.01,1.0,true,1,7,9,right,1,,false,14,false
wk4,1,46,8,6,1.0,cello_1.jpg,cello_1.jpg,cello_1.jpg,1,1.0,0.01,0.01,true,1,8,8,left,1,,false,14,false
wk4,1,47,7,6,1.0,cow_1.jpg,cow_1.jpg,cow_1.jpg,2,0.01,1.0,0.01,true,1,7,7,middle,1,,false,14,false
wk4,1,48,3,6,1.0,smoke_alarm_1.jpg,smoke_alarm_1.jpg,smoke_alarm_1.jpg,1,1.0,0.01,0.01,true,1,10,3,left,1,,false,14,false
wk4,1,49,7,2,1.0,cow_1.jpg,cow_1.jpg,cow_1.jpg,2,0.01,1.0,0.01,true,1,8,7,middle,1,,false,14,false
wk4,1,50,3,2,1.0,smoke_alarm_1.jpg,smoke_alarm_1.jpg,smoke_alarm_1.jpg,1,1.0,0.01,0.01,true,1,11,3,left,1,,false,14,false
wk4,1,51,6,7,1.0,gingerbread_man_1.jpg,gingerbread_man_1.jpg,gingerbread_man_1.jpg,3,0.01,0.01,1.0,true,1,8,6,right,1,,false,14,false
wk4,1,52,9,7,1.0,touchpad_1.jpg,touchpad_1.jpg,touchpad_1.jpg,3,0.01,0.01,1.0,true,1,8,9,right,1,,false,14,false
wk4,1,53,6,2,1.0,gingerbread_man_1.jpg,gingerbread_man_1.jpg,gingerbread_man_1.jpg,3,0.01,0.01,1.0,true,1,9,6,right,1,,false,14,false
wk4,1,54,8,8,0.5,cello_1.jpg,cello_1.jpg,cello_1.jpg,1,0.5,0.01,0.01,true,1,9,8,left,1,,false,14,false
wk4,1,55,7,6,1.0,cow_1.jpg,cow_1.jpg,cow_1.jpg,2,0.01,1.0,0.01,true,1,9,7,middle,1,,false,14,false
wk4,1,56,7,1,1.0,cow_1.jpg,cow_1.jpg,cow_1.jpg,2,0.01,1.0,0.01,true,1,10,7,middle,1,,false,14,false
wk4,1,57,3,7,1.0,smoke_alarm_1.jpg,smoke_alarm_1.jpg,smoke_alarm_1.jpg,1,1.0,0.01,0.01,true,1,12,3,left,1,,false,14,false
wk4,1,58,10,0,1.0,hippopotamus_1.jpg,hippopotamus_1.jpg,hippopotamus_1.jpg,1,1.0,0.01,0.01,true,1,1,10,left,1,,false,14,false
wk4,1,59,7,3,1.0,cow_1.jpg,cow_1.jpg,cow_1.jpg,2,0.01,1.0,0.01,true,1,11,7,middle,1,,false,14,false
wk4,1,60,9,8,0.5,touchpad_1.jpg,touchpad_1.jpg,touchpad_1.jpg,3,0.01,0.01,0.5,true,1,9,9,right,1,,false,14,false
wk4,1,61,8,7,1.0,cello_1.jpg,cello_1.jpg,cello_1.jpg,1,1.0,0.01,0.01,true,1,10,8,left,1,,false,14,false
wk4,1,62,9,2,1.0,touchpad_1.jpg,touchpad_1.jpg,touchpad_1.jpg,3,0.01,0.01,1.0,true,1,10,9,right,1,,false,14,false
wk4,1,63,10,5,0.5,hippopotamus_1.jpg,hippopotamus_1.jpg,hippopotamus_1.jpg,1,0.5,0.01,0.01,true,1,2,10,left,1,,false,14,false
wk4,1,64,6,11,1.0,gingerbread_man_1.jpg,gingerbread_man_1.jpg,gingerbread_man_1.jpg,3,0.01,0.01,1.0,true,1,10,6,right,1,,false,14,false
wk4,1,65,7,6,1.0,cow_1.jpg,cow_1.jpg,cow_1.jpg,2,0.01,1.0,0.01,true,1,12,7,middle,1,,false,14,false
wk4,1,66,11,0,1.0,scoop_1.jpg,scoop_1.jpg,scoop_1.jpg,2,0.01,1.0,0.01,true,1,1,11,middle,1,,false,14,false
wk4,1,67,11,1,1.0,scoop_1.jpg,scoop_1.jpg,scoop_1.jpg,2,0.01,1.0,0.01,true,1,2,11,middle,1,,false,14,false
wk4,1,68,6,4,1.0,gingerbread_man_1.jpg,gingerbread_man_1.jpg,gingerbread_man_1.jpg,3,0.01,0.01,1.0,true,1,11,6,right,1,,false,14,false
wk4,1,69,8,8,0.5,cello_1.jpg,cello_1.jpg,cello_1.jpg,1,0.5,0.01,0.01,true,1,11,8,left,1,,false,14,false
wk4,1,70,10,7,1.0,hippopotamus_1.jpg,hippopotamus_1.jpg,hippopotamus_1.jpg,1,1.0,0.01,0.01,true,1,3,10,left,1,,false,14,false
wk4,1,71,9,9,1.0,touchpad_1.jpg,touchpad_1.jpg,touchpad_1.jpg,3,0.01,0.01,1.0,true,1,11,9,right,1,,false,14,false
wk4,1,72,6,4,1.0,gingerbread_man_1.jpg,gingerbread_man_1.jpg,gingerbread_man_1.jpg,3,0.01,0.01,1.0,true,1,12,6,right,1,,false,14,false
wk4,1,73,12,0,1.0,tiger_1.jpg,tiger_1.jpg,tiger_1.jpg,3,0.01,0.01,1.0,true,1,1,12,right,1,,false,14,false
wk4,1,74,12,1,1.0,tiger_1.jpg,tiger_1.jpg,tiger_1.jpg,3,0.01,0.01,1.0,true,1,2,12,right,1,,false,14,false
wk4,1,75,10,5,1.0,hippopotamus_1.jpg,hippopotamus_1.jpg,hippopotamus_1.jpg,1,1.0,0.01,0.01,true,1,4,10,left,1,,false,14,false
wk4,1,76,11,9,1.0,scoop_1.jpg,scoop_1.jpg,scoop_1.jpg,2,0.01,1.0,0.01,true,1,3,11,middle,1,,false,14,false
wk4,1,77,8,8,1.0,cello_1.jpg,cello_1.jpg,cello_1.jpg,1,1.0,0.01,0.01,true,1,12,8,left,1,,false,14,false
wk4,1,78,13,0,1.0,unicycle_1.jpg,unicycle_1.jpg,unicycle_1.jpg,3,0.01,0.01,1.0,true,1,1,13,right,1,,false,14,false
wk4,1,79,9,8,1.0,touchpad_1.jpg,touchpad_1.jpg,touchpad_1.jpg,3,0.01,0.01,1.0,true,1,12,9,right,1,,false,14,false
wk4,1,80,14,0,1.0,step_stool_1.jpg,step_stool_1.jpg,step_stool_1.jpg,2,0.01,1.0,0.01,true,1,1,14,middle,1,,false,14,false
wk4,1,81,14,1,1.0,step_stool_1.jpg,step_stool_1.jpg,step_stool_1.jpg,2,0.01,1.0,0.01,true,1,2,14,middle,1,,false,14,false
wk4,1,82,13,4,0.5,unicycle_1.jpg,unicycle_1.jpg,unicycle_1.jpg,3,0.01,0.01,0.5,true,1,2,13,right,1,,false,14,false
wk4,1,83,13,1,1.0,unicycle_1.jpg,unicycle_1.jpg,unicycle_1.jpg,3,0.01,0.01,1.0,true,1,3,13,right,1,,false,14,false
wk4,1,84,14,3,0.5,step_stool_1.jpg,step_stool_1.jpg,step_stool_1.jpg,2,0.01,0.5,0.01,true,1,3,14,middle,1,,false,14,false
wk4,1,85,11,9,1.0,scoop_1.jpg,scoop_1.jpg,scoop_1.jpg,2,0.01,1.0,0.01,true,1,4,11,middle,1,,false,14,false
wk4,1,86,10,11,1.0,hippopotamus_1.jpg,hippopotamus_1.jpg,hippopotamus_1.jpg,1,1.0,0.01,0.01,true,1,5,10,left,1,,false,14,false
wk4,1,87,13,4,1.0,unicycle_1.jpg,unicycle_1.jpg,unicycle_1.jpg,3,0.01,0.01,1.0,true,1,4,13,right,1,,false,14,false
wk4,1,88,14,4,1.0,step_stool_1.jpg,step_stool_1.jpg,step_stool_1.jpg,2,0.01,1.0,0.01,true,1,4,14,middle,1,,false,14,false
wk4,1,89,14,1,1.0,step_stool_1.jpg,step_stool_1.jpg,step_stool_1.jpg,2,0.01,1.0,0.01,true,1,5,14,middle,1,,false,14,false
wk4,1,90,11,5,1.0,scoop_1.jpg,scoop_1.jpg,scoop_1.jpg,2,0.01,1.0,0.01,true,1,5,11,middle,1,,false,14,false
wk4,1,91,10,5,1.0,hippopotamus_1.jpg,hippopotamus_1.jpg,hippopotamus_1.jpg,1,1.0,0.01,0.01,true,1,6,10,left,1,,false,14,false
wk4,1,92,13,5,0.5,unicycle_1.jpg,unicycle_1.jpg,unicycle_1.jpg,3,0.01,0.01,0.5,true,1,5,13,right,1,,false,14,false
wk4,1,93,14,4,1.0,step_stool_1.jpg,step_stool_1.jpg,step_stool_1.jpg,2,0.01,1.0,0.01,true,1,6,14,middle,1,,false,14,false
wk4,1,94,11,4,0.5,scoop_1.jpg,scoop_1.jpg,scoop_1.jpg,2,0.01,0.5,0.01,true,1,6,11,middle,1,,false,14,false
wk4,1,95,14,2,0.5,step_stool_1.jpg,step_stool_1.jpg,step_stool_1.jpg,2,0.01,0.5,0.01,true,1,7,14,middle,1,,false,14,false
wk4,1,96,13,4,1.0,unicycle_1.jpg,unicycle_1.jpg,unicycle_1.jpg,3,0.01,0.01,1.0,true,1,6,13,right,1,,false,14,false
wk4,1,97,11,3,1.0,scoop_1.jpg,scoop_1.jpg,scoop_1.jpg,2,0.01,1.0,0.01,true,1,7,11,middle,1,,false,14,false
wk4,1,98,11,1,1.0,scoop_1.jpg,scoop_1.jpg,scoop_1.jpg,2,0.01,1.0,0.01,true,1,8,11,middle,1,,false,14,false
wk4,1,99,10,8,1.0,hippopotamus_1.jpg,hippopotamus_1.jpg,hippopotamus_1.jpg,1,1.0,0.01,0.01,true,1,7,10,left,1,,false,14,false
wk4,1,100,14,5,1.0,step_stool_1.jpg,step_stool_1.jpg,step_stool_1.jpg,2,0.01,1.0,0.01,true,1,8,14,middle,1,,false,14,false
wk4,1,101,11,3,1.0,scoop_1.jpg,scoop_1.jpg,scoop_1.jpg,2,0.01,1.0,0.01,true,1,9,11,middle,1,,false,14,false
wk4,1,102,14,2,1.0,step_stool_1.jpg,step_stool_1.jpg,step_stool_1.jpg,2,0.01,1.0,0.01,true,1,9,14,middle,1,,false,14,false
wk4,1,103,11,2,1.0,scoop_1.jpg,scoop_1.jpg,scoop_1.jpg,2,0.01,1.0,0.01,true,1,10,11,middle,1,,false,14,false
wk4,1,104,13,8,1.0,unicycle_1.jpg,unicycle_1.jpg,unicycle_1.jpg,3,0.01,0.01,1.0,true,1,7,13,right,1,,false,14,false
wk4,1,105,11,2,1.0,scoop_1.jpg,scoop_1.jpg,scoop_1.jpg,2,0.01,1.0,0.01,true,1,11,11,middle,1,,false,14,false
wk4,1,106,14,4,1.0,step_stool_1.jpg,step_stool_1.jpg,step_stool_1.jpg,2,0.01,1.0,0.01,true,1,10,14,middle,1,,false,14,false
wk4,1,107,13,3,1.0,unicycle_1.jpg,unicycle_1.jpg,unicycle_1.jpg,3,0.01,0.01,1.0,true,1,8,13,right,1,,false,14,false
wk4,1,108,11,3,0.5,scoop_1.jpg,scoop_1.jpg,scoop_1.jpg,2,0.01,0.5,0.01,true,1,12,11,middle,1,,false,14,false
wk24,1,1,1,1,1.0,wrap_1.jpg,wrap_1.jpg,wrap_1.jpg,1,1.0,0.01,0.01,true,1,1,1,left,1,,false,14,false
wk24,1,2,1,1,0.5,wrap_1.jpg,wrap_1.jpg,wrap_1.jpg,1,0.5,0.01,0.01,true,1,2,1,left,1,,false,14,false
wk24,1,3,1,1,1.0,wrap_1.jpg,wrap_1.jpg,wrap_1.jpg,1,1.0,0.01,0.01,true,1,3,1,left,1,,false,14,false
wk24,1,4,1,1,1.0,wrap_1.jpg,wrap_1.jpg,wrap_1.jpg,1,1.0,0.01,0.01,true,1,4,1,left,1,,false,14,false
wk24,1,5,2,0,1.0,gumdrop_1.jpg,gumdrop_1.jpg,gumdrop_1.jpg,3,0.01,0.01,1.0,true,1,1,2,right,1,,false,14,false
wk24,1,6,3,0,0.5,briefcase_1.jpg,briefcase_1.jpg,briefcase_1.jpg,1,0.5,0.01,0.01,true,1,1,3,left,1,,false,14,false
wk24,1,7,3,1,1.0,briefcase_1.jpg,briefcase_1.jpg,briefcase_1.jpg,1,1.0,0.01,0.01,true,1,2,3,left,1,,false,14,false
wk24,1,8,4,0,1.0,punching_bag_1.jpg,punching_bag_1.jpg,punching_bag_1.jpg,2,0.01,1.0,0.01,true,1,1,4,middle,1,,false,14,false
wk24,1,9,2,4,1.0,gumdrop_1.jpg,gumdrop_1.jpg,gumdrop_1.jpg,3,0.01,0.01,1.0,true,1,2,2,right,1,,false,14,false
wk24,1,10,5,0,1.0,block_1.jpg,block_1.jpg,block_1.jpg,1,1.0,0.01,0.01,true,1,1,5,left,1,,false,14,false
wk24,1,11,6,0,1.0,flipper_1.jpg,flipper_1.jpg,flipper_1.jpg,2,0.01,1.0,0.01,true,1,1,6,middle,1,,false,14,false
wk24,1,12,3,5,1.0,briefcase_1.jpg,briefcase_1.jpg,briefcase_1.jpg,1,1.0,0.01,0.01,true,1,3,3,left,1,,false,14,false
wk24,1,13,7,0,1.0,memory_stick_1.jpg,memory_stick_1.jpg,memory_stick_1.jpg,2,0.01,1.0,0.01,true,1,1,7,middle,1,,false,14,false
wk24,1,14,4,6,1.0,punching_bag_1.jpg,punching_bag_1.jpg,punching_bag_1.jpg,2,0.01,1.0,0.01,true,1,2,4,middle,1,,false,14,false
